Date,Open,High,Low,Close,Adj Close,Volume,EMA_12,EMA_26,EMA_50,EMA_200,Ticker
2024-08-06,787.0,814.2899780273438,781.280029296875,792.9500122070312,792.9500122070312,1545800,789.703567071565,778.8914452122924,770.3146629709925,760.4940918969646,NOW
2024-08-07,805.6400146484375,816.5399780273438,774.9299926757812,776.280029296875,776.280029296875,1062400,787.6384074139204,778.6980069963356,770.5485989053408,760.6511659009439,NOW
2024-08-08,792.0,802.7000122070312,786.77001953125,796.1400146484375,796.1400146484375,1449100,788.9463469884615,779.990007563158,771.5521838364426,761.0042887740533,NOW
2024-08-09,796.1400146484375,816.010009765625,796.1400146484375,811.0800170898438,811.0800170898438,799500,792.3515270040588,782.2929712318014,773.1022949444192,761.5025547274442,NOW
2024-08-12,811.0800170898438,814.8300170898438,800.0700073242188,806.6199951171875,806.6199951171875,539600,794.5466759445401,784.0949730010892,774.4167145590376,761.9514844825661,NOW
2024-08-13,812.0,822.8699951171875,810.5999755859375,818.7999877929688,818.7999877929688,765800,798.2779546904521,786.6657148375248,776.1572350780153,762.5171412319233,NOW
2024-08-14,822.0,827.0499877929688,815.5,819.02001953125,819.02001953125,832900,801.4690415890365,789.0623300000229,777.8381285859854,763.079358926444,NOW
2024-08-15,825.0,835.0,823.6799926757812,832.1099853515625,832.1099853515625,1165600,806.1830329371174,792.2510452112481,779.9664366944394,763.7662308311716,NOW
2024-08-16,829.25,831.0399780273438,823.8499755859375,827.5599975585938,827.5599975585938,835500,809.4717967250369,794.8665231629033,781.8328508459749,764.4009946792057,NOW
2024-08-19,825.9199829101562,833.719970703125,821.1900024414062,832.8800048828125,832.8800048828125,641500,813.0730595185408,797.6823366236373,783.8347000238902,765.0823778653113,NOW
2024-08-20,835.0,843.260009765625,832.0800170898438,838.219970703125,838.219970703125,784700,816.9418150854,800.6851243332289,785.9674557368013,765.8101151074786,NOW
2024-08-21,833.530029296875,840.4199829101562,830.0,839.1799926757812,839.1799926757812,609900,820.3630731762279,803.5365960623069,788.0542218912711,766.5401636404966,NOW
2024-08-22,840.0,842.5499877929688,819.52001953125,820.9299926757812,820.9299926757812,706500,820.4502915607745,804.8249958114532,789.3434678043892,767.081355969206,NOW
2024-08-23,830.0,834.5,815.0,828.27001953125,828.27001953125,702100,821.6533266331554,806.5616642351418,790.8699992446583,767.690198392709,NOW
2024-08-26,829.6799926757812,836.760009765625,825.489990234375,827.8599853515625,827.8599853515625,536300,822.6081972052181,808.139317651173,792.3205869351251,768.2889027405583,NOW
2024-08-27,823.1699829101562,835.7100219726562,823.1699829101562,831.739990234375,831.739990234375,481500,824.013088440473,809.887515620299,793.8664458880369,768.9202568449745,NOW
2024-08-28,831.6900024414062,832.6799926757812,808.9600219726562,814.1099853515625,814.1099853515625,864600,822.4895341191021,810.2002911559482,794.6603101807242,769.369905884841,NOW
2024-08-29,822.2999877929688,849.0,822.2999877929688,831.27001953125,831.27001953125,1245600,823.8403780286633,811.761011776341,796.0959850572154,769.985827413661,NOW
2024-08-30,836.760009765625,857.25,835.8400268554688,855.0,855.0,1921000,828.6341660242535,814.9638997929084,798.4059464275207,770.8317395786993,NOW
2024-09-03,856.4000244140625,863.8499755859375,830.8699951171875,835.8599853515625,835.8599853515625,1261500,829.7458305361472,816.5117579824383,799.8747322676792,771.4787868003199,NOW
2024-09-04,829.719970703125,836.4000244140625,821.239990234375,834.8300170898438,834.8300170898438,708900,830.5280130828697,817.8686660644684,801.2455277509014,772.1091473007132,NOW
2024-09-05,826.6500244140625,840.3599853515625,825.0499877929688,835.4000244140625,835.4000244140625,788900,831.2775532876686,819.1672852014754,802.5849197769077,772.7389072719903,NOW
2024-09-06,839.010009765625,848.4199829101562,818.97998046875,825.0399780273438,825.0399780273438,1070800,830.3179263245418,819.602299484873,803.4655102965327,773.2593159362227,NOW
2024-09-09,833.489990234375,857.0,826.969970703125,855.5800170898438,855.5800170898438,1129100,834.204401826896,822.2673156037597,805.50921644529,774.0784273904876,NOW
2024-09-10,860.7100219726562,866.4500122070312,847.489990234375,860.1500244140625,860.1500244140625,883900,838.1960360710754,825.0734421823006,807.6519932283792,774.9348611917172,NOW
2024-09-11,858.27001953125,877.6199951171875,841.8499755859375,875.9600219726562,875.9600219726562,1002400,844.005880055934,828.8428184630677,810.3307394536449,775.9400866721246,NOW
2024-09-12,880.030029296875,889.52001953125,871.280029296875,886.1300048828125,886.1300048828125,941700,850.4865146446845,833.0863137534192,813.3032596665535,777.0365037687484,NOW
2024-09-13,881.77001953125,884.5,872.8800048828125,878.9500122070312,878.9500122070312,912900,854.8655142696609,836.483624749983,815.8776421191212,778.0505685293283,NOW
2024-09-16,885.0,897.989990234375,879.72998046875,892.4600219726562,892.4600219726562,1082300,860.6492846855064,840.6300245442551,818.8808727016128,779.1889710511525,NOW
2024-09-17,890.6500244140625,899.6099853515625,882.7999877929688,885.8300170898438,885.8300170898438,1033900,864.5232435169429,843.9781721402246,821.5063293442886,780.2500759868609,NOW
2024-09-18,887.760009765625,899.7100219726562,882.2999877929688,890.3900146484375,890.3900146484375,981200,868.5027467679421,847.4160864000922,824.2076503366081,781.3459957745383,NOW
2024-09-19,908.0,921.969970703125,902.8599853515625,919.25,919.25,1484300,876.310016495951,852.7371170371224,827.9348013038,782.7181749210604,NOW
2024-09-20,920.4199829101562,940.1199951171875,917.3099975585938,937.3599853515625,937.3599853515625,3609200,885.7023193968143,859.0054776530069,832.2259849919476,784.2568994029559,NOW
2024-09-23,936.8800048828125,945.4600219726562,922.9199829101562,925.5499877929688,925.5499877929688,1213000,891.8327299192996,863.9347006263374,835.885749807674,785.662800779971,NOW
2024-09-24,925.5499877929688,926.9199829101562,907.489990234375,923.5999755859375,923.5999755859375,1001300,896.7199984833977,868.3543506233448,839.3255233676059,787.0353099820204,NOW
2024-09-25,898.469970703125,901.0,886.510009765625,890.030029296875,890.030029296875,2288800,895.6907724547019,869.9599564510137,841.3139353648322,788.0601330597802,NOW
2024-09-26,893.6500244140625,894.219970703125,871.4299926757812,884.8599853515625,884.8599853515625,1599500,894.0244975157574,871.0636622954988,843.021623599606,789.0233156696488,NOW
2024-09-27,884.0399780273438,886.1900024414062,876.3699951171875,881.7899780273438,881.7899780273438,906600,892.1422637483091,871.8582042015614,844.5419512242231,789.9463670363921,NOW
2024-09-30,879.260009765625,894.7999877929688,876.219970703125,894.3900146484375,894.3900146484375,843500,892.4880715790981,873.5272271976263,846.496777240859,790.9856073111388,NOW
2024-10-01,898.5900268554688,898.5900268554688,866.6300048828125,867.1799926757812,867.1799926757812,1313100,888.5945209785879,873.0570616774896,847.307883728503,791.7437603993442,NOW
2024-10-02,869.0,884.5900268554688,863.239990234375,880.4099731445312,880.4099731445312,933200,887.3353597733484,873.6017217861594,848.6060048820729,792.6260112724307,NOW
2024-10-03,878.0,892.2100219726562,877.1199951171875,890.6400146484375,890.6400146484375,1193800,887.8437682156698,874.8638175537355,850.2543974219303,793.6012749876148,NOW
2024-10-04,899.7899780273438,918.2899780273438,896.3900146484375,917.6799926757812,917.6799926757812,1183200,892.4339565941485,878.0353860812945,852.8985384122774,794.8358890939647,NOW
2024-10-07,919.1199951171875,922.5499877929688,899.9299926757812,905.9400024414062,905.9400024414062,1123600,894.511809801419,880.1023947005621,854.9785958251845,795.941402659611,NOW
2024-10-08,925.969970703125,943.0,919.27001953125,922.0,922.0,1180800,898.7407621396623,883.2059210190389,857.6068861849811,797.1957170610079,NOW
2024-10-09,921.9600219726562,943.4000244140625,915.9600219726562,938.6500244140625,938.6500244140625,1132300,904.8806486434162,887.3128916408925,860.7850484684745,798.6032226068095,NOW
2024-10-10,933.2100219726562,949.0,932.9299926757812,944.6300048828125,944.6300048828125,1110500,910.9959342187079,891.5586037328866,864.0730859749192,800.056225415526,NOW
2024-10-11,942.8200073242188,946.77001953125,937.0900268554688,938.5900268554688,938.5900268554688,854100,915.241179239748,895.0424128530778,866.995318950627,801.4346712009981,NOW
2024-10-14,947.3900146484375,949.5900268554688,935.9099731445312,944.6900024414062,944.6900024414062,567400,919.7717674246185,898.7200120818429,870.0421692835988,802.8600973824947,NOW
2024-10-15,945.280029296875,947.25,926.6699829101562,927.9600219726562,927.9600219726562,1081600,921.0314988935473,900.8859387404217,872.3134576243461,804.104872751551,NOW
2024-10-16,924.9600219726562,927.0,912.030029296875,918.8699951171875,918.8699951171875,1011200,920.6989598510304,902.2180910646266,874.1392041926929,805.2468142676271,NOW
2024-10-17,932.780029296875,933.0999755859375,915.1099853515625,917.1199951171875,917.1199951171875,715500,920.1483498919777,903.3219358092607,875.8247254054182,806.3599802462297,NOW
2024-10-18,921.0,928.1599731445312,917.1199951171875,921.75,921.75,1422600,920.3947576009042,904.6869776011673,877.62571656599,807.5081396467648,NOW
2024-10-21,902.0,918.6300048828125,899.77001953125,918.3400268554688,918.3400268554688,1417200,920.0786451785295,905.6983145829674,879.2223561851853,808.6109444946127,NOW
2024-07-22,486.5799865722656,492.05999755859375,483.8999938964844,487.3999938964844,486.9354553222656,12023100,487.3999938964844,487.3999938964844,487.3999938964844,487.3999938964844,META
2024-07-23,489.8399963378906,495.2200012207031,487.7200012207031,488.69000244140625,488.2242431640625,9455500,487.59845674954926,487.4955500849971,487.45058246687347,487.412829802404,META
2024-07-24,472.30999755859375,476.29998779296875,460.5799865722656,461.2699890136719,460.8303527832031,17649700,483.54792325172195,485.55291593156556,486.42389252753225,487.15270203336195,META
2024-07-25,463.260009765625,463.54998779296875,442.6499938964844,453.4100036621094,452.9778747558594,18240500,478.9113202379354,483.1719594671614,485.1292302190843,486.81695379086193,META
2024-07-26,464.20001220703125,469.7699890136719,459.4200134277344,465.70001220703125,465.25616455078125,14222400,476.87881131010397,481.8777411515962,484.3673001009646,486.6068349691323,META
2024-07-29,469.8800048828125,473.9599914550781,465.0199890136719,465.7099914550781,465.2661437988281,11339600,475.1605313324077,480.6801300629652,483.63564093838085,486.3989061779477,META
2024-07-30,467.0,472.7300109863281,456.70001220703125,463.19000244140625,462.74853515625,11390400,473.31891150302283,479.38456505396084,482.8338511934015,486.16797181241003,META
2024-07-31,471.0199890136719,476.5,466.75,474.8299865722656,474.37744140625,24285800,473.5513845905986,479.04718887013155,482.51997414943537,486.0551560388763,META
2024-08-01,521.0,527.1699829101562,492.1000061035156,497.739990234375,497.2655944824219,43083100,477.272708535795,480.4318408230385,483.11683752531536,486.1714230457967,META
2024-08-02,489.0,501.1499938964844,476.1499938964844,488.1400146484375,487.6747741699219,24044700,478.94460178389386,481.00281666195696,483.313824863477,486.1910110219424,META
2024-08-05,451.3500061035156,483.4800109863281,450.79998779296875,475.7300109863281,475.276611328125,21396200,478.45004935349914,480.61223846376225,483.0164203977065,486.08692146934925,META
2024-08-06,479.0,502.55999755859375,478.6499938964844,494.0899963378906,493.61907958984375,20955000,480.85619504340553,481.6105908988829,483.45067827771373,486.1665540551059,META
2024-08-07,503.1300048828125,510.1499938964844,486.8599853515625,488.9200134277344,488.45404052734375,20105300,482.09678248714846,482.15202960472374,483.6651620090871,486.19395166080375,META
2024-08-08,497.5,509.9599914550781,494.7200012207031,509.6300048828125,509.144287109375,16156800,486.33266285571216,484.1874351808785,484.6833911413901,486.42714622022675,META
2024-08-09,507.7099914550781,518.3400268554688,505.70001220703125,517.77001953125,517.2765502929688,13696600,491.1691792673334,486.67503402164675,485.98090598020815,486.7390156064061,META
2024-08-12,516.8599853515625,518.02001953125,509.1000061035156,515.9500122070312,515.458251953125,9767400,494.98161510421,488.84355092426784,487.1561650479267,487.0296722889994,META
2024-08-13,520.010009765625,531.5,518.1500244140625,528.5399780273438,528.0362548828125,13743800,500.1444401693075,491.7840270059772,488.77905967457053,487.44271015704265,META
2024-08-14,528.0599975585938,534.0,523.1300048828125,526.760009765625,526.2579956054688,11444200,504.23914318412557,494.37484054372885,490.26850869774916,487.83392706857086,META
2024-08-15,531.7899780273438,539.77001953125,526.7000122070312,537.3300170898438,536.81787109375,13482100,509.33004686192834,497.5567054730707,492.11405804645875,488.32642547674277,META
2024-08-16,531.9000244140625,533.6599731445312,524.6599731445312,527.4199829101562,526.9172973632812,14776700,512.1131139462711,499.76880009804,493.49860411954495,488.7154160979708,META
2024-08-19,526.8699951171875,531.6599731445312,522.760009765625,529.280029296875,528.7755737304688,9879700,514.7541778463641,501.95481707573146,494.90179726375396,489.1190440899997,META
2024-08-20,528.3499755859375,531.0900268554688,525.8800048828125,526.72998046875,526.2279663085938,7944400,516.5966090190389,503.79001436410323,496.1499613110087,489.4932822629226,META
2024-08-21,527.1500244140625,539.4000244140625,526.9299926757812,535.1599731445312,534.64990234375,13423300,519.4525111921915,506.1137150145053,497.67976569663705,489.947677197068,META
2024-08-22,537.0,544.22998046875,528.5900268554688,531.9299926757812,531.4230346679688,15708300,521.3721237281284,508.0260318783035,499.02291185268194,490.3654116794433,META
2024-08-23,536.9199829101562,539.8699951171875,525.0599975585938,528.0,527.4967651367188,11323900,522.3917970007241,509.50558507250327,500.159268250616,490.73988519507077,META
2024-08-26,527.5999755859375,528.0,514.9500122070312,521.1199951171875,520.6233520507812,9584000,522.1961351724876,510.36591174247985,500.98125753950114,491.04217484603714,META
2024-08-27,518.97998046875,524.010009765625,515.3099975585938,519.0999755859375,518.605224609375,6282700,521.7198029284029,511.01287943458783,501.6917955021065,491.3213569429516,META
2024-08-28,517.6699829101562,521.0900268554688,512.4500122070312,516.780029296875,516.2874755859375,9106100,520.9598377543217,511.4400757206832,502.28349094503864,491.5746770658762,META
2024-08-29,519.0499877929688,527.2000122070312,515.6799926757812,518.219970703125,517.72607421875,8317400,520.5383197464453,511.942290163827,502.90845093555185,491.83980436574933,META
2024-08-30,521.3499755859375,523.5399780273438,515.2000122070312,521.3099975585938,520.8131713867188,9157500,520.6570394098527,512.6361944152912,503.63008021488685,492.133040118912,META
2024-09-03,519.6400146484375,525.489990234375,508.6199951171875,511.760009765625,511.2722473144531,12459100,519.288265618433,512.5712918486493,503.9489009815825,492.3283333492276,META
2024-09-04,506.07000732421875,516.5900268554688,504.07000732421875,512.739990234375,512.2512817382812,8335200,518.2808386362702,512.5837880253697,504.2936495797312,492.5314344127614,META
2024-09-05,511.7200012207031,521.6300048828125,511.1499938964844,516.8599853515625,516.3673706054688,8640900,518.0622458232383,512.9005433828654,504.7864470609795,492.77350954648085,META
2024-09-06,521.8800048828125,524.5800170898438,498.25,500.2699890136719,499.7931823730469,14744500,515.3249755448435,511.96494676292514,504.6093310591243,492.8481013819753,META
2024-09-09,506.1600036621094,511.3299865722656,502.0799865722656,504.7900085449219,504.30889892578125,11047800,513.7042113910094,511.43346985788787,504.6164164507242,492.96692632887033,META
2024-09-10,508.1600036621094,514.1799926757812,500.0299987792969,504.7900085449219,504.30889892578125,9899000,512.3327955685344,510.941361612483,504.62322398383003,493.0845689379853,META
2024-09-11,507.010009765625,513.1199951171875,495.6000061035156,511.8299865722656,511.3421630859375,10782500,512.2554403383392,511.007185683578,504.90584212455303,493.2710905064856,META
2024-09-12,517.0499877929688,526.7100219726562,515.219970703125,525.5999755859375,525.0990600585938,11993300,514.3084457610466,512.0881330837527,505.71737677009753,493.5927709550374,META
2024-09-13,520.3400268554688,527.5800170898438,517.1099853515625,524.6199951171875,524.1199951171875,10321400,515.8948379696836,513.0164191603035,506.4586559209638,493.90149955366576,META
2024-09-16,524.5399780273438,534.0999755859375,517.4000244140625,533.280029296875,533.280029296875,9527600,518.5694827892515,514.517427318568,507.510474484725,494.2933257202649,META
2024-09-17,537.5999755859375,542.0999755859375,530.5700073242188,536.3200073242188,536.3200073242188,11690800,521.300332717708,516.1324332449125,508.6402600862738,494.71150165662266,META
2024-09-18,537.0700073242188,544.2000122070312,533.9000244140625,537.9500122070312,537.9500122070312,10323500,523.8618218699115,517.7485502050695,509.7896621302251,495.1417355924476,META
2024-09-19,550.0,562.0700073242188,546.52001953125,559.0999755859375,559.0999755859375,15647000,529.2830762877617,520.8116187518004,511.7233999128021,495.7781359903928,META
2024-09-20,560.0,564.5,556.2999877929688,561.3499755859375,561.3499755859375,22066800,534.216445410558,523.8144599987736,513.669540135278,496.4305921057714,META
2024-09-23,569.5,573.97998046875,562.4099731445312,564.4099731445312,564.4099731445312,12830700,538.8616035234769,526.8215350466076,515.6593610376017,497.10700385740085,META
2024-09-24,566.6799926757812,567.75,554.1900024414062,563.3300170898438,563.3300170898438,12993000,542.6259748413795,529.5258670498102,517.5287985298465,497.7659393124501,META
2024-09-25,564.0499877929688,576.8800048828125,563.719970703125,568.3099975585938,568.3099975585938,16543400,546.5773629517201,532.3987656060165,519.5202180996014,498.4678702402724,META
2024-09-26,575.72998046875,577.4000244140625,562.3499755859375,567.8400268554688,567.8400268554688,14400800,549.8485420138353,535.024044217087,521.4151125606159,499.15814045534904,META
2024-09-27,570.0999755859375,570.8400268554688,564.510009765625,567.3599853515625,567.3599853515625,9398400,552.5426102196395,537.419299115937,523.2168722779079,499.83676577769944,META
2024-09-30,567.7000122070312,574.6799926757812,564.7999877929688,572.4400024414062,572.4400024414062,12792300,555.6037474845267,540.013425288194,525.147191107849,500.55918604300996,META
2024-10-01,577.97998046875,583.0399780273438,570.0999755859375,576.469970703125,576.469970703125,15259300,558.8139356720034,542.7139101337444,527.1598491311933,501.3145172336579,META
2024-10-02,574.8599853515625,576.0,569.3400268554688,572.8099975585938,572.8099975585938,6524700,560.967175962248,544.9432499429926,528.950051030307,502.0259150478364,META
2024-10-03,570.1500244140625,583.3599853515625,568.72998046875,582.77001953125,582.77001953125,11581000,564.3214595882483,547.745232875456,531.060638030344,502.8293389730445,META
2024-10-04,583.72998046875,596.8499755859375,581.4299926757812,595.9400024414062,595.9400024414062,14169500,569.1858507964265,551.3152158062671,533.6049268307778,503.7558132364113,META
2024-10-07,598.219970703125,602.9500122070312,584.0399780273438,584.780029296875,584.780029296875,12014200,571.5849551811109,553.7940908796455,535.6117935941542,504.5620243414906,META
2024-10-08,589.6900024414062,593.5599975585938,585.969970703125,592.8900146484375,592.8900146484375,7857400,574.8626566376226,556.6900852328894,537.857998341381,505.44090981718165,META
2024-10-09,593.989990234375,594.3900146484375,581.6099853515625,590.510009765625,590.510009765625,9529700,577.2699417342384,559.1952648279068,539.922783103116,506.2873685231363,META
2024-10-10,587.5700073242188,590.22998046875,582.52001953125,583.8300170898438,583.8300170898438,7740400,578.2791840966393,561.020061291754,541.644635416321,507.05893716559115,META
2024-10-11,584.8300170898438,591.2100219726562,582.7100219726562,589.9500122070312,589.9500122070312,8587100,580.0746961136226,563.1630206188116,543.5389639179175,507.8837239819239,META
2024-10-14,594.219970703125,600.0999755859375,589.9600219726562,590.4199829101562,590.4199829101562,8252000,581.6662786977047,565.1820548626149,545.3774352509465,508.7049802896675,META
2024-10-15,590.1599731445312,590.6099853515625,580.1400146484375,586.27001953125,586.27001953125,9564200,582.3745465182501,566.7441263195508,546.9810660070368,509.47677172490717,META
2024-10-16,581.4000244140625,582.0800170898438,574.030029296875,576.7899780273438,576.7899780273438,11268400,581.5153821350337,567.488263483091,548.1500429490096,510.1465548721951,META
2024-10-17,583.3300170898438,584.969970703125,575.2000122070312,576.9299926757812,576.9299926757812,8701200,580.809937602841,568.1876508306977,549.2786684284908,510.81106669113626,META
2024-10-18,581.0999755859375,583.969970703125,575.25,576.469970703125,576.469970703125,7694300,580.1422503875001,568.8011560064331,550.3449940078883,511.4643891191163,META
2024-10-21,576.030029296875,577.239990234375,569.1099853515625,575.1599731445312,575.1599731445312,8171900,579.3757461962741,569.272179498144,551.3181304446194,512.0981760248418,META
2024-07-22,68.16000366210938,68.5199966430664,67.37999725341797,68.27999877929688,67.89440155029297,1794800,68.27999877929688,68.27999877929688,68.27999877929688,68.27999877929688,FAST
2024-07-23,68.08000183105469,68.38999938964844,67.83000183105469,67.9000015258789,67.51655578613281,1637600,68.22153766338641,68.25185083459925,68.26509692622166,68.27621771209868,FAST
2024-07-24,67.66000366210938,68.11000061035156,67.19999694824219,67.30999755859375,66.92987823486328,2964300,68.08130072418754,68.18208392526552,68.22764204905978,68.26660358121804,FAST
2024-07-25,67.5,69.58000183105469,67.4000015258789,69.05999755859375,68.66999816894531,3232500,68.23186946794235,68.24711456477131,68.26028344159053,68.2744980486546,FAST
2024-07-26,68.87000274658203,70.72000122070312,68.80999755859375,70.37000274658203,70.37000274658203,2997400,68.56081304927153,68.40436554120173,68.34301753198235,68.29534884166881,FAST
2024-07-29,70.70999908447266,70.98999786376953,70.1500015258789,70.79000091552734,70.79000091552734,2179000,68.9037650286955,68.58107927263326,68.43897766467039,68.32017125036393,FAST
2024-07-30,70.98999786376953,71.26000213623047,70.23999786376953,70.88999938964844,70.88999938964844,2590600,69.20933954576519,68.75211039241216,68.53509616368913,68.34574167961054,FAST
2024-07-31,71.58000183105469,71.72000122070312,70.5199966430664,70.75,70.75,4903600,69.44636423103208,68.90010221519644,68.62195513766211,68.36966464797263,FAST
2024-08-01,70.44999694824219,71.12000274658203,66.45999908447266,67.41000366210938,67.41000366210938,3984000,69.13307798965936,68.7897245445974,68.5744276288169,68.36011578244165,FAST
2024-08-02,67.41000366210938,67.58000183105469,66.26000213623047,67.30000305175781,67.30000305175781,3847400,68.85106646075143,68.67937480438707,68.52445019442243,68.34956739706172,FAST
2024-08-05,67.38999938964844,67.80999755859375,65.38999938964844,66.4000015258789,66.4000015258789,4000300,68.47397954769411,68.51053233931239,68.44113848193052,68.33016873167682,FAST
2024-08-06,65.5999984741211,67.22000122070312,65.5,65.56999969482422,65.56999969482422,3210700,68.02721341648336,68.29271510638735,68.32854480400479,68.30270436315092,FAST
2024-08-07,65.8499984741211,66.61000061035156,64.91000366210938,64.9800033569336,64.9800033569336,2244600,67.55841186886032,68.04732905087225,68.19722945313926,68.26964266159652,FAST
2024-08-08,65.36000061035156,66.5999984741211,65.27999877929688,66.16999816894531,66.16999816894531,2019200,67.34480976118108,67.90826750406285,68.11773018709243,68.24875067659502,FAST
2024-08-09,65.88999938964844,66.77999877929688,65.4000015258789,66.38999938964844,66.38999938964844,1310600,67.19791585786837,67.79580319929141,68.04997603817306,68.23025563891396,FAST
2024-08-12,66.55999755859375,66.55999755859375,65.56999969482422,65.70999908447266,65.70999908447266,1812300,66.96900558503826,67.64129919078633,67.95821223606715,68.20517845926778,FAST
2024-08-13,65.76000213623047,66.5199966430664,65.22000122070312,66.37999725341797,66.37999725341797,2040200,66.87838891863514,67.54786941764793,67.89632145243385,68.1870174522444,FAST
2024-08-14,66.51000213623047,66.6500015258789,65.88999938964844,66.2699966430664,66.2699966430664,1590300,66.78479010700919,67.45321217508634,67.83254400892925,68.16794261832224,FAST
2024-08-15,67.01000213623047,67.41000366210938,66.56999969482422,66.62999725341797,66.62999725341797,1934900,66.76097582184131,67.39223329199979,67.78538531263469,68.15263967936798,FAST
2024-08-16,66.68000030517578,67.76000213623047,66.5999984741211,67.44999694824219,67.44999694824219,3113100,66.86697907205684,67.39651208135108,67.77223282775655,68.14564820940653,FAST
2024-08-19,67.62999725341797,67.66999816894531,66.30999755859375,66.55000305175781,66.55000305175781,1969900,66.81821353047238,67.33380770878861,67.72430224830562,68.12977114316128,FAST
2024-08-20,66.58999633789062,67.04000091552734,66.1500015258789,66.9000015258789,66.9000015258789,1407000,66.83079629899646,67.30167391746197,67.69197672977909,68.11753462955649,FAST
2024-08-21,66.95999908447266,68.43000030517578,66.79000091552734,68.1500015258789,68.1500015258789,1579400,67.03375094928607,67.36451299956693,67.70993848648888,68.11785768325124,FAST
2024-08-22,67.72000122070312,68.37999725341797,67.13999938964844,67.51000213623047,67.51000213623047,1604900,67.10702036266213,67.37528997265312,67.70209784530228,68.11180936935054,FAST
2024-08-23,67.79000091552734,68.6500015258789,67.73999786376953,68.0999984741211,68.0999984741211,1436300,67.25978622596351,67.42897208387298,67.71770179153047,68.11169184800498,FAST
2024-08-26,68.41999816894531,68.62000274658203,67.7300033569336,67.93000030517578,67.93000030517578,1328500,67.36289608430386,67.46608528545096,67.72602722343814,68.10988397195693,FAST
2024-08-27,67.69999694824219,67.88999938964844,67.47000122070312,67.68000030517578,67.68000030517578,1407900,67.41168134905338,67.4819308424676,67.72422224625139,68.10560652253623,FAST
2024-08-28,67.58000183105469,68.06999969482422,67.22000122070312,67.41000366210938,67.41000366210938,1708900,67.41142324336968,67.47660290318181,67.71189994883406,68.09868510103945,FAST
2024-08-29,67.58999633789062,68.20999908447266,66.72000122070312,67.5,67.5,1579900,67.42505043669742,67.47833602146464,67.703590146919,68.09272803535747,FAST
2024-08-30,67.80000305175781,68.4000015258789,67.13999938964844,68.27999877929688,68.27999877929688,2563800,67.55658095094348,67.53771844797073,67.72619440701224,68.09459142584443,FAST
2024-09-03,68.05999755859375,68.19000244140625,66.7699966430664,67.08000183105469,67.08000183105469,2385300,67.48326108634521,67.50381351338436,67.70085352168057,68.0844960069908,FAST
2024-09-04,66.9800033569336,67.13999938964844,65.3499984741211,65.52999877929688,65.52999877929688,2487900,67.18275919295316,67.35760501456306,67.61572196315572,68.05907812412818,FAST
2024-09-05,65.36000061035156,65.37000274658203,64.08999633789062,65.18000030517578,65.18000030517578,3066100,66.8746424409874,67.19630096201585,67.52020346676436,68.03043058364109,FAST
2024-09-06,65.05000305175781,66.47000122070312,65.05000305175781,65.88999938964844,65.88999938964844,3199600,66.72315889462756,67.09953788258123,67.45627389511276,68.00913276081529,FAST
2024-09-09,65.98999786376953,68.47000122070312,65.98999786376953,68.08999633789062,68.08999633789062,3133300,66.9334415782065,67.17290517556711,67.48112575561386,68.0099373735225,FAST
2024-09-10,68.31999969482422,68.7699966430664,67.8499984741211,68.66999816894531,68.66999816894531,2196900,67.20060413062785,67.28380095285438,67.52774820319549,68.01650514263119,FAST
2024-09-11,67.88999938964844,69.33000183105469,66.86000061035156,69.20999908447266,69.20999908447266,2496700,67.50974181583474,67.42648229593722,67.59371882599068,68.02838070424156,FAST
2024-09-12,69.43000030517578,70.0,68.77999877929688,69.81999969482422,69.81999969482422,2071800,67.86516610491005,67.60377988103996,67.6810239581018,68.04620775887422,FAST
2024-09-13,69.55999755859375,70.11000061035156,69.3499984741211,69.81999969482422,69.81999969482422,2037600,68.16590973412761,67.76794431169064,67.7649053595419,68.0638574298787,FAST
2024-09-16,70.33999633789062,70.47000122070312,69.76000213623047,70.08999633789062,70.08999633789062,2147500,68.46192305778345,67.93994816548323,67.85608539790852,68.08401801602807,FAST
2024-09-17,70.08999633789062,71.02999877929688,69.47000122070312,70.58999633789062,70.58999633789062,2027800,68.78931894703071,68.136248030106,67.9632975916333,68.10895312370829,FAST
2024-09-18,70.97000122070312,71.58000183105469,70.41000366210938,70.47000122070312,70.47000122070312,1419900,69.04788545067262,68.3091186368169,68.06159969473408,68.13244613959878,FAST
2024-09-19,71.8499984741211,71.98999786376953,70.72000122070312,71.37999725341797,71.37999725341797,2030200,69.40667188186421,68.5365911269355,68.19173293232953,68.16476008102983,FAST
2024-09-20,71.02999877929688,71.02999877929688,70.1500015258789,70.75,70.75,4673500,69.6133377461928,68.7005473397551,68.29205713106171,68.19048386131809,FAST
2024-09-23,71.04000091552734,71.97000122070312,70.75,71.83000183105469,71.83000183105469,2153500,69.9543629900177,68.93235878355507,68.4308000604732,68.2266979704697,FAST
2024-09-24,71.80000305175781,72.11000061035156,71.44999694824219,71.80999755859375,71.80999755859375,1452500,70.23984523133709,69.14551721133572,68.56331760941912,68.2623526927396,FAST
2024-09-25,72.16000366210938,72.37000274658203,70.6500015258789,70.70999908447266,70.70999908447266,2241300,70.31217659335795,69.261404757494,68.64750119667612,68.2867073832046,FAST
2024-09-26,71.51000213623047,72.48999786376953,71.02999877929688,71.6500015258789,71.6500015258789,1694700,70.51799581374578,69.43833785144844,68.76524630762525,68.32017299656455,FAST
